Issuer Ticker,Issuer Name,Sales - 1 Yr Growth,Profit Margin,Return on Assets,Offer Size (M),Shares Outstanding (M),Offer Price,Offer To 1st Close,Market Cap at Offer (M),Trade Date (US),cusip,Cash Flow per Share,Offer Size (M).1,Shares Outstanding (M).1,Instit Owner (% Shares Out),Instit Owner (Shares Held),Filing Term Price Range,Priced Range,Industry Sector,Industry Group,Industry Subgroup,Underpriced
NOVA,Sunnova Energy International I,50.3,-57.1,-2.3,168.0,83.1156,12.0,-6.25,997.387,7/25/2019,86745K104,-1.8,168.0,83.1156,131.901,151568000.0,13-Dec,Priced Within Range,2.0,15.0,19.0,0
NOVN,Novan Inc,-39.8,-1003.7,-38.1,51.865,15.5886,11.0,64.54545593,171.475,9/21/2016,66988N205,-1.4,51.865,15.5886,20.5187,5019320.0,13-Nov,Priced Within Range,0.0,13.0,15.0,0
NOW,ServiceNow Inc,30.4,3.9,1.9,241.155,121.64,18.0,36.66666794,2189.52,6/29/2012,81762P102,11.0,241.155,121.64,93.5839,189040000.0,15 - 17,Priced Above Range,1.0,5.0,5.0,1
NPTN,NeoPhotonics Corp,-21.7,-14.0,-2.1,94.875,23.4746,11.0,20.45454597,258.22,2/2/2011,64051T100,-0.4,94.875,23.4746,16.6391,8933330.0,11-Sep,Priced Within Range,4.0,23.0,77.0,0
NREF,Nexpoint Real Estate Finance I,95.6,33.8,0.3,101.65,5.35,19.0,-1.052631617,101.65,2/7/2020,65342V101,7.4,101.65,5.35,75.4311,11299400.0,19 - 21,Priced Within Range,3.0,3.0,6.0,0
NRIX,Nurix Therapeutics Inc,66.9,-393.9,-35.9,209.0,37.038,19.0,0.052631579,703.722,7/24/2020,67080M103,-1.9,209.0,37.038,106.468,50197100.0,17 - 18,Priced Above Range,0.0,21.0,29.0,1
NRP,Natural Resource Partners LP,50.5,56.0,28.6,90.0,11.3537,20.0,-3.0,227.07,10/11/2002,63900P608,9.8,90.0,11.3537,35.2014,4402290.0,19 - 21,Priced Within Range,2.0,35.0,62.0,0
NS,NuStar Energy LP,9.2,2.3,3.6,126.788,8.92432,24.5,14.28571415,218.65,4/10/2001,67058H102,4.6,126.788,8.92432,72.6699,80164900.0,22 - 24,Priced Above Range,2.0,2.0,2.0,1
NSA,National Storage Affiliates Tr,35.5,17.9,1.8,299.0,0.0,13.0,0.0,0.0,4/23/2015,637870106,4.0,299.0,0.0,88.7978,80686400.0,15 - 17,Priced Below Range,3.0,3.0,150.0,0
NSM,Nationstar Mortgage Holdings I,4.6,6.8,1.5,268.334,89.1666,14.0,1.428571463,1248.33,3/8/2012,63861C109,4.5,268.334,89.1666,0.233921,229659.0,17 - 19,Priced Below Range,3.0,26.0,170.0,0
NSTG,NanoString Technologies Inc,23.6,-79.4,-30.0,54.0,14.5947,10.0,-19.39999962,145.95,6/26/2013,63009R109,-2.0,54.0,14.5947,127.079,59278300.0,13 - 15,Priced Below Range,0.0,22.0,61.0,0
NTGR,NETGEAR Inc,-6.9,4.2,-6.0,112.7,27.2285,14.0,26.3571434,381.2,7/31/2003,64111Q104,-0.1,112.7,27.2285,92.1228,26622700.0,12-Oct,Priced Above Range,4.0,23.0,77.0,1
NTLA,Intellia Therapeutics Inc,-43.0,-810.4,-36.5,124.2,35.9963,18.0,22.77777863,647.933,5/6/2016,45826J105,-3.1,124.2,35.9963,93.2863,73401400.0,16 - 18,Priced Within Range,0.0,21.0,29.0,0
NTNX,Nutanix Inc,13.3,-50.4,-34.3,273.608,17.1005,16.0,131.25,2232.06,9/30/2016,67059N108,0.3,273.608,17.1005,78.9571,181669000.0,13 - 15,Priced Above Range,1.0,5.0,82.0,1
NTRA,Natera Inc,59.9,-75.4,-47.0,196.2,49.3273,18.0,26.33333397,887.891,7/2/2015,632307104,-3.7,196.2,49.3273,94.4289,102959000.0,17 - 18,Priced Within Range,0.0,22.0,112.0,0
NTST,NETSTREIT Corp,75.3,5.1,0.6,250.862,25.7344,18.0,-1.388888836,463.219,8/13/2020,64119V303,0.8,250.862,25.7344,157.696,86537600.0,19 - 21,Priced Below Range,3.0,3.0,120.0,0
NTUS,Natus Medical Inc,13.8,2.7,2.2,63.25,14.8356,11.0,31.36363602,163.19,7/20/2001,639050103,1.9,63.25,14.8356,26.5289,9174440.0,12-Oct,Priced Within Range,0.0,22.0,78.0,0
NURO,NeuroMetrix Inc,11.8,-27.6,-18.7,27.6,11.5685,8.0,0.625,92.55,7/22/2004,641255807,-0.4,27.6,11.5685,16.5867,1286670.0,12-Oct,Priced Below Range,0.0,22.0,32.0,0
NUVA,NuVasive Inc,8.4,-5.6,-1.8,75.7129,23.726,11.0,3.636363745,260.99,5/13/2004,670704105,3.5,75.7129,23.726,112.895,58856700.0,13-Nov,Priced Within Range,0.0,22.0,78.0,0
NVRO,Nevro Corp,6.8,-33.9,-1.3,144.9,24.5931,18.0,39.94444275,442.676,11/6/2014,64157F103,-1.2,144.9,24.5931,106.001,37556200.0,15 - 17,Priced Above Range,0.0,22.0,61.0,1
NVST,Envista Holdings Corp,30.0,13.5,3.9,677.23,158.651,22.0,27.04545403,3490.33,9/18/2019,29415F104,2.2,677.23,158.651,132.972,216805000.0,21 - 24,Priced Within Range,0.0,22.0,61.0,0
NVTA,Invitae Corp,64.6,-82.3,-90.5,116.84,31.7518,16.0,6.5625,508.029,2/12/2015,46185L103,-2.6,116.84,31.7518,91.2259,221584000.0,13 - 15,Priced Above Range,0.0,0.0,0.0,1
NWBO,Northwest Biotherapeutics Inc,-22.1,17823.4,479.5,23.0,16.8483,5.0,6.199999809,84.24,12/14/2001,66737P600,-0.0438446,23.0,16.8483,0.154774,1629540.0,6-May,Priced Within Range,0.0,13.0,65.0,0
NWHM,New Home Co Inc/The,-24.1,-6.4,0.9,98.8284,17.6206,11.0,10.909091,193.83,1/31/2014,645370107,4.9,98.8284,17.6206,14.8223,2691820.0,15 - 17,Priced Below Range,5.0,51.0,131.0,0
NWPWQ,NewPower Holdings Inc,339.9,-88.4,-65.0,504.0,120.428,21.0,28.5714283,2528.99,10/5/2000,652463100,-5.6,504.0,120.428,0.469248,295000.0,18 - 20,Priced Above Range,7.0,39.0,171.0,1
NXEOU,Nexeo Solutions Inc,10.9,0.7,0.8,500.25,56.525,10.0,1.5,565.25,6/6/2014,65342H201,1.1,500.25,56.525,8.50919,7635650.0,10-Oct,Priced Within Range,5.0,58.0,197.0,0
NXST,Nexstar Media Group Inc,3.2,17.9,7.8,140.0,10.11,14.0,-5.357142925,141.54,11/24/2003,65336K103,28.8,140.0,10.11,104.061,39239700.0,14 - 16,Priced Within Range,4.0,6.0,7.0,0
NXTM,NxStage Medical Inc,7.5,-3.5,-1.5,63.25,21.0165,10.0,17.60000038,210.17,10/27/2005,67072V103,0.0729167,63.25,21.0165,1.19862,799295.0,12-Nov,Priced Below Range,0.0,22.0,61.0,0
NYMT,New York Mortgage Trust Inc,2328.3,51.0,-3.8,135.0,18.1621,9.0,-0.666666687,163.46,6/24/2004,649604501,0.3,135.0,18.1621,58.1947,215939000.0,11-Sep,Priced Within Range,3.0,3.0,6.0,0
OAK,Oaktree Capital Group LLC,290.4,28.8,1.8,380.249,30.5795,43.0,-1.418604612,1314.92,4/12/2012,674001201,-27.5,380.249,30.5795,4.22044,4350430.0,43 - 46,Priced Within Range,3.0,24.0,37.0,0
OASPQ,Chord Energy Corp,20.8,20.2,35.5,676.2,92.2153,14.0,6.285714149,1291.01,6/17/2010,674215108,46.1,676.2,92.2153,17.9201,57509800.0,13 - 15,Priced Within Range,2.0,28.0,43.0,0
OBNK,Origin Bancorp Inc,3.5,38.9,1.0,142.174,22.5709,34.0,10.29411793,767.411,5/9/2018,68621T102,7.3,142.174,22.5709,49.4943,15182000.0,33 - 35,Priced Within Range,3.0,9.0,91.0,0
OCSI,Oaktree Strategic Income Corp,418.4,115.7,1.1,100.0,6.66677,15.0,-5.666666508,100.0,7/12/2013,67402D104,2.0,100.0,6.66677,6.28648,1852420.0,15 - 15,Priced Within Range,3.0,24.0,37.0,0
OCSL,Oaktree Specialty Lending Corp,46.2,113.3,2.0,141.2,22.6143,14.12,-14.16430569,319.31,6/12/2008,67401P108,0.1,141.2,22.6143,46.1315,84593300.0,14.12 - 15.12,Priced Within Range,3.0,24.0,37.0,0
OCUL,Ocular Therapeutix Inc,150.0,-15.0,-31.5,74.75,21.3195,13.0,1.153846145,277.15,7/25/2014,67576A100,-0.8,74.75,21.3195,57.3768,44186100.0,14 - 16,Priced Below Range,0.0,13.0,15.0,0
OESX,Orion Energy Systems Inc,6.4,4.9,0.8,115.0,26.5531,13.0,64.69230652,345.19,12/19/2007,686275108,-0.003643,115.0,26.5531,56.9333,18209900.0,14-Dec,Priced Within Range,8.0,52.0,227.0,0
OFS,OFS Capital Corp,5.0,119.0,1.3,100.0,9.5787,15.0,-4.333333492,143.68,11/8/2012,67103B100,-0.9,100.0,9.5787,40.1028,5370990.0,15 - 15,Priced Within Range,3.0,24.0,37.0,0
OIS,Oil States International Inc,-10.1,-11.1,-3.0,92.2442,48.1564,9.0,1.666666627,433.41,2/9/2001,678026105,0.1,92.2442,48.1564,89.3686,57108400.0,10-Sep,Priced Within Range,2.0,29.0,46.0,0
OKTA,Okta Inc,55.6,-65.2,-10.1,215.05,12.65,17.0,38.29411697,187.0,4/7/2017,679295105,0.7,215.05,12.65,89.4754,135872000.0,15 - 17,Priced Within Range,4.0,8.0,116.0,0
OLLI,Ollie's Bargain Outlet Holding,-3.0,8.9,4.6,164.221,58.4632,16.0,32.1875,935.411,7/16/2015,681116109,0.7,164.221,58.4632,138.291,86556300.0,13 - 15,Priced Above Range,5.0,17.0,113.0,1
OM,Outset Medical Inc,105.4,-128.5,-33.6,277.933,42.328,27.0,124.7407379,1142.86,9/15/2020,690145107,-2.8,277.933,42.328,124.644,60212800.0,22 - 24,Priced Above Range,1.0,5.0,5.0,1
OMCL,Omnicell Inc,26.8,6.8,2.2,48.3,20.6832,7.0,35.8571434,144.78,8/7/2001,68213N109,5.3,48.3,20.6832,113.765,50795800.0,9-Jul,Priced Within Range,0.0,22.0,61.0,0
OMF,OneMain Holdings Inc,0.8,26.4,4.3,411.432,114.788,17.0,13.29411793,1951.4,10/16/2013,68268W103,16.9,411.432,114.788,96.9454,118479000.0,15 - 17,Priced Within Range,3.0,26.0,152.0,0
OMP,Oasis Midstream Partners LP,-15.2,6.6,13.6,146.625,14.875,17.0,-1.470588207,252.875,9/21/2017,67420T206,10.6,146.625,14.875,0.680547,330934.0,19 - 21,Priced Below Range,2.0,2.0,2.0,0
ON,ON Semiconductor Corp,28.2,14.9,17.2,552.0,171.167,16.0,37.109375,2738.67,4/28/2000,682189105,4.1,552.0,171.167,116.832,505209000.0,15 - 17,Priced Within Range,1.0,4.0,4.0,0
ONCE,Spark Therapeutics Inc,436.4,-121.7,-33.1,185.15,24.5404,23.0,117.391304,540.279,1/30/2015,84652J103,-1.8,185.15,24.5404,7.48945,2885180.0,19 - 21,Priced Above Range,0.0,21.0,29.0,1
ONCT,Oncternal Therapeutics Inc,27.8,-726.1,-46.2,78.3,24.5928,14.5,-11.03448296,356.6,2/3/2004,68236P107,-0.5,78.3,24.5928,19.7871,11147500.0,13 - 15,Priced Within Range,0.0,21.0,29.0,0
ONDK,On Deck Capital Inc,11.7,6.2,-3.5,230.0,67.6606,20.0,39.90000153,1323.21,12/17/2014,682163100,3.8,230.0,67.6606,24.2001,14281800.0,16 - 18,Priced Above Range,3.0,26.0,194.0,1
ONEM,1Life Healthcare Inc,63.9,-40.8,-15.0,281.75,125.036,14.0,57.6428566,1750.5,1/31/2020,68269G107,-0.5,281.75,125.036,89.0193,181911000.0,14 - 16,Priced Within Range,1.0,5.0,22.0,0
ONEW,OneWater Marine Inc,20.0,6.4,13.0,63.6924,6.0879,12.0,26.16666603,73.0548,2/7/2020,68280L101,14.3,63.6924,6.0879,65.0045,9238190.0,14-Dec,Priced Within Range,5.0,17.0,181.0,0
ONTX,Onconova Therapeutics Inc,-2.1,-7151.7,-33.2,89.1255,21.39,15.0,32.53333282,320.85,7/25/2013,68232V801,-1.1,89.1255,21.39,9.11053,1906470.0,14-Dec,Priced Above Range,0.0,21.0,29.0,1
OOMA,Ooma Inc,13.8,-0.9,-0.7,65.0,16.829,13.0,-15.76923084,218.777,7/17/2015,683416101,0.2,65.0,16.829,86.361,20985700.0,16 - 18,Priced Below Range,4.0,23.0,143.0,0
OPB,Opus Bank,13.6,24.6,-0.4,163.329,27.8718,30.0,-2.233333349,836.15,4/16/2014,684000102,2.6,163.329,27.8718,27.699,10071400.0,31 - 34,Priced Below Range,3.0,9.0,70.0,0
OPBK,OP Bancorp,24.4,37.4,1.8,25.3,15.4905,11.0,8.181818008,170.395,3/28/2018,67109R109,9.8,25.3,15.4905,54.8454,8336410.0,9.50 - 11.50,Priced Within Range,3.0,9.0,70.0,0
OPGN,OpGen Inc,2.1,-808.3,-43.6,17.1,0.0,6.0,-19.16666603,0.0,5/5/2015,68373L307,-0.5,17.1,0.0,16.8659,9056730.0,5.50 - 6.50,Priced Within Range,0.0,21.0,29.0,0
OPI,Office Properties Income Trust,-1.9,-1.4,0.1,230.0,21.45,20.0,-2.650000095,429.0,6/3/2009,67623C109,4.6,230.0,21.45,83.1111,40363800.0,20 - 22,Priced Within Range,3.0,3.0,157.0,0
OPRT,Oportun Financial Corp,46.9,8.2,-1.8,107.812,26.8932,15.0,7.800000191,403.398,9/26/2019,68376D104,5.8,107.812,26.8932,99.495,33025100.0,15 - 17,Priced Within Range,3.0,26.0,152.0,0
OPTN,Optinose Inc,51.9,-110.2,-59.0,138.0,37.7613,16.0,18.75,604.181,10/13/2017,68404V100,-1.3,138.0,37.7613,75.1947,62802900.0,15 - 17,Priced Within Range,0.0,13.0,15.0,0
ORA,Ormat Technologies Inc,-5.9,9.3,1.5,107.812,31.5625,15.0,4.466666698,473.44,11/11/2004,686688102,4.6,107.812,31.5625,102.011,57175100.0,15 - 17,Priced Within Range,7.0,39.0,155.0,0
ORBC,ORBCOMM Inc,-8.6,-13.6,-7.4,101.539,36.3041,11.0,-29.54545403,399.35,11/3/2006,68555P100,0.6,101.539,36.3041,3.45272,2750300.0,14-Dec,Priced Below Range,4.0,23.0,143.0,0
ORCC,Owl Rock Capital Corp,71.9,53.6,3.3,175.95,385.193,15.3,1.241828799,5893.45,7/18/2019,69121K104,-3.1,175.95,385.193,45.3776,178707000.0,15.30 - 16.30,Priced Within Range,3.0,24.0,37.0,0
OSH,Oak Street Health Inc,62.2,-28.5,-26.4,377.345,240.87,21.0,90.47618866,5058.27,8/6/2020,67181A107,-0.8,377.345,240.87,103.219,250736000.0,19 - 20,Priced Above Range,0.0,0.0,35.0,1
OSIR,Osiris Therapeutics Inc,20.5,25.8,41.0,38.5,27.1394,11.0,0.0,298.53,8/4/2006,68827R108,0.2,38.5,27.1394,0.817457,282254.0,13-Nov,Priced Within Range,0.0,13.0,65.0,0
OSS,One Stop Systems Inc,19.4,3.7,2.6,19.5,11.5189,5.0,-2.400000095,57.5945,2/1/2018,68247W109,0.3,19.5,11.5189,34.6226,6935760.0,8-Jun,Priced Below Range,1.0,1.0,193.0,0
OSTK,Overstock.com Inc,10.5,14.1,1.3,40.313,14.3934,13.0,0.230769232,187.11,5/29/2002,690370101,1.8,40.313,14.3934,77.3489,35379200.0,16-Dec,Priced Within Range,4.0,8.0,138.0,0
OTIC,Otonomy Inc,-54.2,-40944.8,-57.0,115.0,21.2733,16.0,7.1875,340.37,8/13/2014,68906L105,-0.6,115.0,21.2733,50.0857,28625700.0,14 - 16,Priced Within Range,0.0,21.0,29.0,0
OTTW,Ottawa Bancorp Inc,-1.8,20.9,0.9,23.84,0.0,10.0,13.24553299,0.0,10/12/2016,689195105,1.0,23.84,0.0,9.43858,294581.0,10-Oct,Priced Within Range,3.0,20.0,110.0,0
OUT,Outfront Media Inc,18.4,2.4,2.7,644.0,123.0,28.0,5.357142925,3444.0,3/28/2014,69007J106,0.6,644.0,123.0,123.346,202477000.0,26 - 28,Priced Within Range,3.0,3.0,50.0,0
OVID,Ovid therapeutics Inc,1551.5,58.9,-34.4,75.0,24.6019,15.0,-18.33333397,369.029,5/5/2017,690469101,1.7,75.0,24.6019,59.3359,41812200.0,15 - 17,Priced Within Range,0.0,21.0,29.0,0
OXSQ,Oxford Square Capital Corp,3.4,106.4,-9.2,149.999,8.69565,15.0,0.0,130.43,11/21/2003,69181V107,-2.1,149.999,8.69565,5.12463,2552880.0,15 - 15,Priced Within Range,3.0,24.0,37.0,0
P,Pandora Media LLC,5.9,-35.3,-28.4,240.544,160.078,16.0,8.875,2561.25,6/15/2011,698354107,-0.8,240.544,160.078,1.53069,4154190.0,12-Oct,Priced Above Range,4.0,8.0,167.0,1
PACB,Pacific Biosciences of Califor,65.4,-138.8,-15.5,230.0,51.9885,16.0,2.75,831.82,10/27/2010,69404D108,-0.5,230.0,51.9885,119.257,269652000.0,15 - 17,Priced Within Range,0.0,22.0,32.0,0
PACDQ,Pacific Drilling SA,-13.2,-242.1,-22.6,1500.0,210.0,10.0,-17.5,2100.0,4/5/2011,N.A.,-0.9,1500.0,210.0,3.3846,2545340.0,9.85 - 10.50,Priced Within Range,2.0,28.0,198.0,0
PAGP,Plains GP Holdings LP,80.6,0.1,0.7,2912.41,132.382,22.0,0.0,2912.4,10/16/2013,72651A207,10.2,2912.41,132.382,102.433,199014000.0,22 - 25,Priced Within Range,2.0,2.0,2.0,0
PAHC,Phibro Animal Health Corp,13.0,5.2,5.5,219.858,16.4626,15.0,13.33333302,246.94,4/11/2014,71742Q106,0.7,219.858,16.4626,109.903,22351600.0,16 - 18,Priced Below Range,0.0,13.0,15.0,0
PANW,Palo Alto Networks Inc,29.2,-4.8,-2.3,299.46,67.5314,42.0,26.5,2836.32,7/20/2012,697435105,6.7,299.46,67.5314,91.9943,276347000.0,38 - 40,Priced Above Range,4.0,8.0,204.0,1
PAYC,Paycom Software Inc,25.4,18.5,6.6,114.626,50.811,15.0,2.333333254,762.16,4/15/2014,70432V102,5.5,114.626,50.811,85.3826,51246900.0,18 - 22,Priced Below Range,1.0,5.0,81.0,0
PBF,PBF Energy Inc,80.3,0.8,19.1,612.95,23.5677,26.0,0.961538434,612.76,12/13/2012,69318G106,3.9,612.95,23.5677,106.821,130877000.0,25 - 27,Priced Within Range,2.0,28.0,68.0,0
PBFS,Pioneer Bancorp Inc/NY,-2.9,18.2,0.5,111.704,22.5893,10.0,47.5,225.893,7/18/2019,723561106,1.9,111.704,22.5893,21.9556,5703550.0,10-Oct,Priced Within Range,3.0,9.0,121.0,0
PBFX,PBF Logistics LP,-1.3,43.1,17.1,363.688,17.9491,23.0,20.347826,412.83,5/9/2014,69318Q104,2.9,363.688,17.9491,48.8148,30627200.0,19 - 21,Priced Above Range,2.0,2.0,2.0,1
PBH,Prestige Consumer Healthcare I,15.2,18.9,5.6,515.2,50.0,16.0,10.9375,800.0,2/10/2005,74112D101,5.1,515.2,50.0,107.249,53115900.0,14 - 16,Priced Within Range,0.0,13.0,15.0,0
PBPB,Potbelly Corp,30.4,-6.2,-5.0,120.75,29.1315,14.0,119.7857132,407.84,10/4/2013,73754Y100,-0.1,120.75,29.1315,58.4962,16854100.0,13-Dec,Priced Above Range,5.0,17.0,33.0,1
PBSK,Poage Bankshares Inc,-2.0,-15.2,-0.5,33.7238,0.0,10.0,11.30000019,0.0,9/13/2011,730206109,1.4,33.7238,0.0,12.7076,444416.0,10-Oct,Priced Within Range,3.0,20.0,195.0,0
PCB,PCB Bancorp,9.1,41.9,1.6,50.164,15.9444,20.0,2.75,318.888,8/10/2018,69320M109,-0.1,50.164,15.9444,48.1293,7123200.0,20 - 22,Priced Within Range,3.0,9.0,70.0,0
PCRX,Pacira BioSciences Inc,26.0,7.7,1.3,42.0,17.2329,7.0,0.285714299,120.63,2/3/2011,695127100,2.8,42.0,17.2329,130.888,60054300.0,7-Jul,Priced Within Range,0.0,13.0,15.0,0
PCSB,PCSB Financial Corp,4.5,26.4,0.8,178.264,18.1651,10.0,64.59999847,181.651,4/21/2017,69324R104,1.4,178.264,18.1651,51.0999,7835820.0,10-Oct,Priced Within Range,3.0,9.0,10.0,0
PCTY,Paylocity Holding Corp,34.1,10.6,2.6,137.729,49.2876,17.0,41.41176605,837.89,3/19/2014,70438V106,2.8,137.729,49.2876,77.3612,43070000.0,14 - 16,Priced Above Range,0.0,7.0,73.0,1
PD,PagerDuty Inc,31.7,-38.1,-16.1,250.332,74.9715,24.0,59.375,1799.32,4/11/2019,69553P100,-0.0712426,250.332,74.9715,104.03,92750600.0,21 - 23,Priced Above Range,1.0,5.0,81.0,1
PDFS,PDF Solutions Inc,26.1,-19.3,-5.6,62.1,22.2066,12.0,26.25,266.48,7/27/2001,693282105,0.1,62.1,22.2066,73.3396,27416500.0,13-Nov,Priced Within Range,1.0,5.0,5.0,0
PDM,Piedmont Office Realty Trust I,-1.1,-0.2,0.9,200.1,53.5292,14.5,7.586206913,776.17,2/10/2010,720190206,1.9,200.1,53.5292,90.7375,111966000.0,16 - 18,Priced Below Range,3.0,3.0,157.0,0
PE,Parsley Energy Inc,-0.1,9.2,-41.8,1063.75,87.1275,18.5,20.0,1611.86,5/23/2014,701877102,4.6,1063.75,87.1275,19.8372,76731000.0,15 - 18,Priced Above Range,2.0,28.0,43.0,1
PEB,Pebblebrook Hotel Trust,65.5,-25.2,-1.4,402.5,20.275,20.0,2.25,405.5,12/9/2009,70509V100,0.5,402.5,20.275,124.396,163546000.0,20 - 20,Priced Within Range,3.0,3.0,63.0,0
PEGI,Pattern Energy Group LLC,12.0,-5.7,-0.5,404.8,35.5283,22.0,5.772727489,781.62,9/27/2013,70338P100,1.7,404.8,35.5283,28.0133,27514300.0,19 - 21,Priced Above Range,2.0,15.0,19.0,1
PEN,Penumbra Inc,33.4,0.7,-2.6,138.0,30.6386,30.0,37.66666794,901.158,9/18/2015,70975L107,0.2,138.0,30.6386,101.649,38604800.0,25 - 28,Priced Above Range,0.0,22.0,61.0,1
PETQ,PetIQ Inc,19.5,-1.7,-1.6,115.0,12.6393,16.0,45.75,202.229,7/21/2017,71639T106,0.8,115.0,12.6393,120.154,34812700.0,14 - 16,Priced Within Range,0.0,13.0,15.0,0
PETX,Aratana Therapeutics Inc,38.4,-41.5,-10.8,39.675,20.7223,6.0,37.66666794,124.33,6/27/2013,03874P101,-0.2,39.675,20.7223,0.333453,163401.0,6-Jun,Priced Within Range,0.0,21.0,29.0,0
PF,Pinnacle Foods Inc,0.5,16.9,9.3,667.0,117.171,20.0,11.05000019,2343.42,3/28/2013,72348P104,3.5,667.0,117.171,0.801346,955522.0,18 - 20,Priced Within Range,0.0,10.0,11.0,0
PFG,Principal Financial Group Inc,-3.2,11.9,1.8,2127.5,360.0,18.5,13.51351357,6660.0,10/23/2001,74251V102,11.9,2127.5,360.0,88.5349,216630000.0,17 - 20,Priced Within Range,3.0,18.0,60.0,0
PFGC,Performance Food Group Co,67.4,0.2,1.1,316.825,99.6563,19.0,1.052631617,1893.47,10/1/2015,71377A103,1.8,316.825,99.6563,105.025,163495000.0,22 - 25,Priced Below Range,0.0,10.0,95.0,0
PFHD,Professional Holding Corp,16.9,27.2,0.8,57.35,8.2153,18.5,5.675675869,151.983,2/7/2020,743139107,1.3,57.35,8.2153,78.2034,10803400.0,19 - 21,Priced Below Range,9.0,61.0,228.0,0
PFLT,PennantPark Floating Rate Capi,-13.4,68.3,1.7,102.75,6.8507,15.0,-10.66666698,102.76,4/8/2011,70806A106,1.2,102.75,6.8507,22.7045,10295500.0,15 - 15,Priced Within Range,3.0,24.0,37.0,0
PFMT,Performant Financial Corp,-20.2,-8.2,-7.8,93.15,0.0,9.0,17.77777863,0.0,8/10/2012,7.14E+109,0.0151503,93.15,0.0,62.7539,46612700.0,14-Dec,Priced Below Range,0.0,7.0,45.0,0
PFNX,Pfenex Inc,238.7,2.1,-10.8,50.0,19.2339,6.0,-11.66666698,115.4,7/24/2014,717071104,-0.1,50.0,19.2339,3.75535,1287960.0,8-Aug,Priced Below Range,0.0,21.0,29.0,0
PFPT,Proofpoint Inc,18.2,-15.6,-6.8,93.9835,30.2573,13.0,8.307692528,393.34,4/20/2012,743424103,4.6,93.9835,30.2573,7.36313,4252790.0,12-Oct,Priced Above Range,4.0,8.0,204.0,1
PFX,PhenixFIN Corp,50.1,3.9,-3.8,128.733,17.32,12.0,1.166666627,207.84,1/20/2011,71742W103,35.5,128.733,17.32,44.3543,974334.0,13 - 14,Priced Below Range,3.0,24.0,37.0,0
PGEM,Ply Gem Holdings Inc,7.5,3.3,5.3,381.316,67.1204,21.0,10.95238113,1409.53,5/23/2013,72941W100,1.4,381.316,67.1204,0.172148,118019.0,18 - 20,Priced Above Range,8.0,47.0,209.0,1
PGEN,Precigen Inc,0.6,-88.7,-25.3,183.998,96.7103,16.0,54.5625,1547.36,8/8/2013,74017N105,-0.2,183.998,96.7103,61.1535,127291000.0,14 - 16,Priced Within Range,0.0,21.0,29.0,0
PGNY,Progyny Inc,45.1,13.1,9.9,149.5,82.1748,13.0,22.61538506,1068.27,10/25/2019,7.43E+107,0.2,149.5,82.1748,112.575,104563000.0,14 - 16,Priced Below Range,0.0,7.0,45.0,0
PGRE,Paramount Group Inc,1.7,-2.8,0.0316394,2636.38,211.897,17.5,3.885714293,0.0,11/19/2014,69924R108,1.1,2636.38,211.897,68.208,149937000.0,16 - 19,Priced Within Range,3.0,3.0,157.0,0
PGTI,PGT Innovations Inc,31.5,2.8,4.7,142.059,25.8965,14.0,10.71428585,362.55,6/28/2006,69336V101,1.0,142.059,25.8965,102.314,61386300.0,16 - 18,Priced Below Range,8.0,47.0,209.0,0
PHASQ,PhaseBio Pharmaceuticals Inc,3284.6,-1210.1,-167.4,49.3235,23.8038,5.0,0.0,119.019,10/18/2018,717224109,-1.0,49.3235,23.8038,56.5548,28197200.0,14-Dec,Priced Below Range,0.0,13.0,15.0,0
PHR,Phreesia Inc,43.4,-55.4,-36.9,192.265,35.5068,18.0,39.33333206,639.122,7/18/2019,71944F106,-1.5,192.265,35.5068,103.194,54209900.0,15 - 17,Priced Above Range,1.0,5.0,5.0,1
PI,Impinj Inc,36.9,-26.9,-16.4,77.28,18.53,14.0,28.3571434,259.42,7/21/2016,453204109,0.2,77.28,18.53,104.581,27102100.0,14-Dec,Priced Within Range,1.0,4.0,4.0,0
PIC/U,Spruce Power Holding Corp,-23.3,184.5,-13.2,230.0,23.0,10.0,1.100000024,230.0,7/12/2019,72582K209,-0.3,230.0,23.0,9.35951,2152690.0,10-Oct,Priced Within Range,5.0,55.0,229.0,0
PINC,Premier Inc,-16.7,18.5,5.3,874.12,32.3748,27.0,13.51851845,874.12,9/26/2013,74051N102,3.7,874.12,32.3748,73.1922,86924600.0,23 - 26,Priced Above Range,0.0,13.0,160.0,1
PINE,Alpine Income Property Trust I,56.5,33.0,6.7,142.5,7.883,19.0,0.0,149.777,11/22/2019,02083X103,1.7,142.5,7.883,67.1352,7999450.0,19 - 21,Priced Within Range,3.0,3.0,230.0,0
PING,Ping Identity Holding Corp,22.9,-21.5,-10.1,215.625,79.5165,15.0,34.06666565,1192.75,9/19/2019,72341T103,0.5,215.625,79.5165,89.3551,77097300.0,14 - 16,Priced Within Range,1.0,1.0,127.0,0
PINS,Pinterest Inc,52.3,12.2,1.7,1638.75,86.25,19.0,28.42105293,1638.75,4/18/2019,72352L106,1.1,1638.75,86.25,93.6721,550371000.0,15 - 17,Priced Above Range,4.0,8.0,167.0,1
PIXY,ShiftPixy Inc,171.0,-127.5,-61.0,12.0,28.5419,6.0,28.33333397,171.251,6/30/2017,82452L302,-63.7,12.0,28.5419,0.742297,71789.0,6-Jun,Priced Within Range,1.0,5.0,5.0,0
